date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:09:01	92629/92629	---M--	200	added ('OK')	application/x-javascript	etag:%22397754ba49e9e0cf4e7c190da78dda05%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15218102635d062eca372ef05dd9e4e66a6772bdc6.js	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15218102635d062eca372ef05dd9e4e66a6772bdc6.js	(from https://verifyus.cc/afb8251)
19:09:06	28538/28538	---M--	200	added ('OK')	application/x-javascript	etag:%222916bdd0ab40bc45f6cb6d5b99e34368%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15218102608c4175622fba7bd7f7cca124e0d4ea09.js	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15218102608c4175622fba7bd7f7cca124e0d4ea09.js	(from https://verifyus.cc/afb8251)
19:09:06	17288/17288	---M--	200	added ('OK')	application/x-javascript	etag:%22c14e9d73e18e1f2e4c7753779bec461c%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810261adf59b830e805b61f38007133d2c7fb1.js	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810261adf59b830e805b61f38007133d2c7fb1.js	(from https://verifyus.cc/afb8251)
19:09:07	2103/2103	---M--	200	added ('OK')	application/x-javascript	etag:%22300eb4d968da9400d158753ef6812a0a%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15218102628d1d78fd8022d895e635d239637d6fca.js	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15218102628d1d78fd8022d895e635d239637d6fca.js	(from https://verifyus.cc/afb8251)
19:09:08	1497/1497	---M--	200	added ('OK')	image/png	etag:%2203704b9916c1ab3872da91da3e2aadf0%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/15979315638152d30ed3fd8e340cf55c4a3ded9154.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/15979315638152d30ed3fd8e340cf55c4a3ded9154.png	(from https://verifyus.cc/afb8251)
19:09:09	3595/3595	---M--	200	added ('OK')	image/png	etag:%22cd0a2a9f81851a6b927c23f183b0e17f%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/15979315904f0c585819d1b5ee9858970abd434141.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/15979315904f0c585819d1b5ee9858970abd434141.png	(from https://verifyus.cc/afb8251)
19:09:09	1075/1075	---M--	200	added ('OK')	image/png	etag:%2294bb1f255a871f533a04a5fe3081f8b0%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/1521810240fa6d6ceb2d870281aaaea55ee2c2bd26.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/1521810240fa6d6ceb2d870281aaaea55ee2c2bd26.png	(from https://verifyus.cc/afb8251)
19:09:09	24249/24249	---M--	200	added ('OK')	image/gif	etag:%225c416fa212390e503611ccfd9e784024%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/152181024216cba87166e81f8e9bc897092defd5b0.gif	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/152181024216cba87166e81f8e9bc897092defd5b0.gif	(from https://verifyus.cc/afb8251)
19:09:10	9618/9618	---M--	200	added ('OK')	image/png	etag:%22bd2fa9e9f420c6c150a84bb11ccadc86%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/1521810239d60abf38ed2c1ae54b2f2fa468647abf.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/1521810239d60abf38ed2c1ae54b2f2fa468647abf.png	(from https://verifyus.cc/afb8251)
19:09:10	9641/9641	---M--	200	added ('OK')	image/png	etag:%22a8c57cbacc2aefc5606903ba1b0c1576%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/152181023944acce3c78f0947116f4e29a4f861e5e.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/152181023944acce3c78f0947116f4e29a4f861e5e.png	(from https://verifyus.cc/afb8251)
19:09:10	421/421	---M--	200	added ('OK')	image/png	etag:%22c46f3bd6915ef19ffddbae24e920504a%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/152181025191c71b3d6964ee7362e6fad3523664d1.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/152181025191c71b3d6964ee7362e6fad3523664d1.png	(from https://verifyus.cc/afb8251)
19:09:10	2601/2601	---M--	200	added ('OK')	application/x-javascript	etag:%22c7bde406b0ecb36f9f191030d71d4cf4%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810261ee515a23e0a3754143a7be69e96503e7.js	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810261ee515a23e0a3754143a7be69e96503e7.js	(from https://verifyus.cc/afb8251)
19:09:11	826/826	---M--	200	added ('OK')	application/x-javascript	etag:%22730686285e0f854f2c6b2b9c3a19507a%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15966295701d4fdc83f61a03e9cb767d5eaca32e63.js	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/assets/15966295701d4fdc83f61a03e9cb767d5eaca32e63.js	(from https://verifyus.cc/afb8251)
19:09:14	23438/23438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226863f6e390060c097da580136d1dcaf2%22	https://d12u7tum9sda5e.cloudfront.net/rDgfRb.js	C:/My%20Web%20Sites/ddwx/d12u7tum9sda5e.cloudfront.net/rDgfRb.js	(from https://verifyus.cc/afb8251)
19:09:15	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Apr%202022%2002:09:14%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/uploads/img/glyphicons-halflings.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/img/glyphicons-halflings.png	(from https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810199a3073e46082b0e0d3a7ca4abaafc21fc.css)
19:09:16	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Apr%202022%2002:09:15%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/uploads/img/glyphicons-halflings-white.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/img/glyphicons-halflings-white.png	(from https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810199a3073e46082b0e0d3a7ca4abaafc21fc.css)
19:09:17	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Apr%202022%2002:09:16%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/uploads/img/bg_direction_nav.png	C:/My%20Web%20Sites/ddwx/d13pxqgp3ixdbh.cloudfront.net/uploads/img/bg_direction_nav.png	(from https://d13pxqgp3ixdbh.cloudfront.net/uploads/assets/1521810199673797c1e15941bdf458d49cd8a045fe.css)
